Account_Name,Current_Tier_v1,Previous_Tier_v1,Account_Display_Name,Current_Tier_v2,Previous_Tier_v2,Composite_Score,Revenue_Current,Revenue_Lifetime,Tickets_Current,Years_Loyalty,Current_Tier_v1_mapped,Tier_Changed,AccountId,tier_v3
7438,NIL,Tier 2,Chiltern Academy School of Performing Arts,Nil,Tier 5,,0,86.65,0,2,Nil,FALSE,7438,Nil
7444,NIL,NIL,Account Deleted,Nil,Nil,,0,0,0,1,Nil,FALSE,7444,Nil
7445,NIL,NIL,The Moon on a Stick Ltd,Nil,Nil,,0,3.75,0,1,Nil,FALSE,7445,Nil
7447,NIL,NIL,SMUS-SPS Homework and GCSE Support Club,Nil,Nil,,0,0,0,1,Nil,FALSE,7447,Nil
745,NIL,NIL,London Gay Men's Chorus,Nil,Nil,,0,7750.17,0,5,Nil,FALSE,745,Nil
7470,NIL,Tier 3,The Holy Cross School - Performance Tickets,Nil,Tier 4,,0,443.28,0,2,Nil,FALSE,7470,Nil
7484,NIL,NIL,All Star Regionals,Nil,Nil,,0,9,0,1,Nil,FALSE,7484,Nil
7487,NIL,NIL,MQL STUDIO EVENTS,Nil,Nil,,0,0,0,1,Nil,FALSE,7487,Nil
7495,NIL,NIL,Noel Baker Academy,Nil,Nil,,0,216.21,0,2,Nil,FALSE,7495,Nil
7497,NIL,NIL,Estodent Ltd,Nil,Nil,,0,14.54,0,1,Nil,FALSE,7497,Nil
7498,NIL,NIL,Scot Clb,Nil,Nil,,0,0.58,0,1,Nil,FALSE,7498,Nil
75,NIL,NIL,Awakenings Events,Nil,Nil,,0,66.5,0,1,Nil,FALSE,75,Nil
750,NIL,NIL,HHBK Services,Nil,Nil,,0,0,0,1,Nil,FALSE,750,Nil
7500,NIL,NIL,DTA Dogs UK,Nil,Nil,,0,40.79,0,1,Nil,FALSE,7500,Nil
7504,NIL,Tier 2,St Leonards Summer School,Nil,Tier 5,,0,131.88,0,2,Nil,FALSE,7504,Nil
7506,NIL,NIL,Gemini Reunion May 2023,Nil,Nil,,0,558.67,0,1,Nil,FALSE,7506,Nil
7507,NIL,NIL,Susan Ryrie Therapies,Nil,Nil,,0,3.88,0,2,Nil,FALSE,7507,Nil
7509,NIL,NIL,Revitalising Redesdale,Nil,Nil,,0,0,0,1,Nil,FALSE,7509,Nil
7510,NIL,NIL,North West Singing Partnership,Nil,Nil,,0,43.25,0,1,Nil,FALSE,7510,Nil
7512,NIL,NIL,MABY Birmingham,Nil,Nil,,0,69.43,0,1,Nil,FALSE,7512,Nil
7517,NIL,NIL,Charley Roberts,Nil,Nil,,0,19.88,0,1,Nil,FALSE,7517,Nil
7520,NIL,NIL,4250 Party,Nil,Nil,,0,0,0,1,Nil,FALSE,7520,Nil
7521,NIL,NIL,Burton Morewood School,Nil,Nil,,0,52.46,0,1,Nil,FALSE,7521,Nil
7525,NIL,NIL,St Michael's Catholic Primary School,Nil,Nil,,0,0,0,1,Nil,FALSE,7525,Nil
7528,NIL,NIL,FriendsOfDucks,Nil,Nil,,0,57.79,0,1,Nil,FALSE,7528,Nil
7538,NIL,NIL,University of Roehampton: Primary ITE,Nil,Nil,,0,0,0,1,Nil,FALSE,7538,Nil
7545,NIL,Tier 3,Penrith Rotary,Nil,Tier 4,,0,503.62,0,3,Nil,FALSE,7545,Nil
7547,NIL,Tier 2,Marine Park PTA,Nil,Tier 5,,0,98.79,0,2,Nil,FALSE,7547,Nil
7548,NIL,NIL,Realise HR,Nil,Nil,,0,0,0,1,Nil,FALSE,7548,Nil
7549,NIL,NIL,Double H Nurseries Ltd,Nil,Nil,,0,0,0,1,Nil,FALSE,7549,Nil
7555,NIL,NIL,Storywheel,Nil,Nil,,0,2.04,0,1,Nil,FALSE,7555,Nil
756,NIL,NIL,Winter Gardens Blackpool,Nil,Nil,,0,811.17,0,1,Nil,FALSE,756,Nil
7560,NIL,NIL,SJGW Associates Ltd,Nil,Nil,,0,0,0,1,Nil,FALSE,7560,Nil
7563,NIL,NIL,Florence Cain,Nil,Nil,,0,57.46,0,1,Nil,FALSE,7563,Nil
7565,NIL,NIL,Chartered Institute of Fundraising Scotland,Nil,Nil,,0,0,0,1,Nil,FALSE,7565,Nil
7567,NIL,NIL,Lake District Estates Co Ltd,Nil,Nil,,0,49.54,0,1,Nil,FALSE,7567,Nil
7577,NIL,NIL,The Hospice Hog and Hoedown,Nil,Nil,,0,74.67,0,1,Nil,FALSE,7577,Nil
7579,NIL,NIL,Sam Sutton,Nil,Nil,,0,0,0,1,Nil,FALSE,7579,Nil
7583,NIL,NIL,MTS Phab,Nil,Nil,,0,99.87,0,1,Nil,FALSE,7583,Nil
7584,NIL,NIL,Emilia Hewlett,Nil,Nil,,0,37.79,0,1,Nil,FALSE,7584,Nil
7586,NIL,NIL,Riverside Pottery,Nil,Nil,,0,435.46,0,1,Nil,FALSE,7586,Nil
7587,NIL,Tier 1,Sheila D,Nil,Tier 5,,0,0.25,7,4,Nil,FALSE,7587,Nil
7589,NIL,NIL,Darussalam Youth,Nil,Nil,,0,335.58,0,1,Nil,FALSE,7589,Nil
7594,NIL,NIL,Jez Nash,Nil,Nil,,0,0,0,1,Nil,FALSE,7594,Nil
7595,NIL,NIL,LFA,Nil,Nil,,0,42.12,0,1,Nil,FALSE,7595,Nil
7596,NIL,Tier 2,Drumburn Ladies,Nil,Tier 5,,0,104.05,0,2,Nil,FALSE,7596,Nil
7597,NIL,NIL,Dili,Nil,Nil,,0,0,0,1,Nil,FALSE,7597,Nil
7599,NIL,NIL,BRIGHT INSIGHT IDEAS,Nil,Nil,,0,0,0,1,Nil,FALSE,7599,Nil
760,NIL,NIL,Anna's Travels,Nil,Nil,,0,1.08,0,1,Nil,FALSE,760,Nil
7605,NIL,NIL,Infinity apartments party pads,Nil,Nil,,0,1.63,0,1,Nil,FALSE,7605,Nil
7608,NIL,NIL,Zahra Kamali,Nil,Nil,,0,0,0,1,Nil,FALSE,7608,Nil
7612,NIL,NIL,Hoopers Farm/Meadow Flower Co,Nil,Nil,,0,0,0,1,Nil,FALSE,7612,Nil
7616,NIL,NIL,Harmony One,Nil,Nil,,0,23.75,0,1,Nil,FALSE,7616,Nil
7621,NIL,NIL,Causeway Neurodiversity,Nil,Nil,,0,26.5,0,1,Nil,FALSE,7621,Nil
7625,NIL,NIL,Regina50*,Nil,Nil,,0,57.13,0,1,Nil,FALSE,7625,Nil
7627,NIL,Tier 3,Glisky,Nil,Tier 4,,0,679.49,0,2,Nil,FALSE,7627,Nil
7628,NIL,NIL,Battersea Power Station,Nil,Nil,,0,156.79,0,1,Nil,FALSE,7628,Nil
763,NIL,NIL,Broadland District Council,Nil,Nil,,0,5.77,0,1,Nil,FALSE,763,Nil
7636,NIL,NIL,Kathryn Burgess,Nil,Nil,,0,0,0,1,Nil,FALSE,7636,Nil
7639,NIL,NIL,Sheffield Hallam Events,Nil,Nil,,0,0,0,1,Nil,FALSE,7639,Nil
7641,NIL,NIL,Midget & Sprite Club,Nil,Nil,,0,112.42,0,1,Nil,FALSE,7641,Nil
7649,NIL,NIL,Bolton Macmillan,Nil,Nil,,0,0,0,1,Nil,FALSE,7649,Nil
7651,NIL,NIL,Halton Farms Ltd,Nil,Nil,,0,0,0,1,Nil,FALSE,7651,Nil
7654,NIL,NIL,Account Deleted,Nil,Nil,,0,0,0,1,Nil,FALSE,7654,Nil
7662,NIL,NIL,Beatrice Woods & Johnny Haxhiasllani,Nil,Nil,,0,33.54,0,1,Nil,FALSE,7662,Nil
7663,NIL,NIL,Relax and Connect,Nil,Nil,,0,2.33,0,1,Nil,FALSE,7663,Nil
7669,NIL,NIL,Ecuador Fundraiser,Nil,Nil,,0,10.57,0,1,Nil,FALSE,7669,Nil
767,NIL,NIL,Suffolk Soul Singers,Nil,Nil,,0,64.46,0,1,Nil,FALSE,767,Nil
7670,NIL,NIL,Parkside Year 8 Leavers Concert,Nil,Nil,,0,212.33,0,1,Nil,FALSE,7670,Nil
7671,NIL,NIL,Royal Kings Arms Hotel Lancaster,Nil,Nil,,0,129.95,0,1,Nil,FALSE,7671,Nil
7677,NIL,Tier 3,Cymuned Y Ddraig PTA,Nil,Tier 5,,0,143.55,0,2,Nil,FALSE,7677,Nil
768,NIL,NIL,Equine Kind,Nil,Nil,,0,18.87,0,2,Nil,FALSE,768,Nil
7687,NIL,NIL,Cadishead Rhinos,Nil,Nil,,0,22.75,0,1,Nil,FALSE,7687,Nil
769,NIL,NIL,Lancaster & Fleetwood Labour,Nil,Nil,,0,57.42,0,2,Nil,FALSE,769,Nil
7691,NIL,NIL,Buildwas Village Hall,Nil,Nil,,0,0,0,1,Nil,FALSE,7691,Nil
7693,NIL,NIL,Puppy school lancaster and morecambe,Nil,Nil,,0,19.38,0,1,Nil,FALSE,7693,Nil
77,NIL,NIL,St Leonards Alumni,Nil,Nil,,0,572.83,0,5,Nil,FALSE,77,Nil
7700,NIL,NIL,Prom,Nil,Nil,,0,200.96,0,1,Nil,FALSE,7700,Nil
7702,NIL,NIL,Faniry sinclair,Nil,Nil,,0,25.83,0,1,Nil,FALSE,7702,Nil
7703,NIL,Tier 2,Sarah Tillyer,Nil,Tier 5,,0,40.74,0,2,Nil,FALSE,7703,Nil
7704,NIL,NIL,Margent Farm Ltd,Nil,Nil,,0,92,0,2,Nil,FALSE,7704,Nil
7707,NIL,NIL,Peckforton and Beeston Village Hall,Nil,Nil,,0,2.92,0,1,Nil,FALSE,7707,Nil
7710,NIL,NIL,Ellis Haddrell,Nil,Nil,,0,0,0,1,Nil,FALSE,7710,Nil
7713,NIL,NIL,SHERWIN MAU,Nil,Nil,,0,0,0,1,Nil,FALSE,7713,Nil
7715,NIL,Tier 3,Penrith Rotary Social,Nil,Tier 5,,0,24.17,0,3,Nil,FALSE,7715,Nil
7718,NIL,NIL,BNI Apollo Milton Keynes,Nil,Nil,,0,44.25,0,1,Nil,FALSE,7718,Nil
772,NIL,NIL,Little Anchors Baby Therapies,Nil,Nil,,0,26.51,0,1,Nil,FALSE,772,Nil
7720,NIL,NIL,GMC YOUTH,Nil,Nil,,0,0,0,1,Nil,FALSE,7720,Nil
7722,NIL,Tier 1,Clarissa K,Nil,Tier 5,,0,5.79,0,2,Nil,FALSE,7722,Nil
7724,NIL,Tier 3,The Story Pig,Nil,Tier 4,,0,502.8,0,2,Nil,FALSE,7724,Nil
7729,NIL,Tier 4,Rhos Orpheus Male Choir,Nil,Tier 4,,0,265.38,0,2,Nil,FALSE,7729,Nil
773,NIL,NIL,Blue Fire Theatre Co,Nil,Nil,,0,69.21,0,2,Nil,FALSE,773,Nil
7733,NIL,NIL,Osteoallies Events,Nil,Nil,,0,19.67,0,2,Nil,FALSE,7733,Nil
7734,NIL,NIL,Dogology Dogs Hertfordshire,Nil,Nil,,0,25.46,0,1,Nil,FALSE,7734,Nil
7736,NIL,NIL,Taunton School,Nil,Nil,,0,0,0,1,Nil,FALSE,7736,Nil
7741,NIL,NIL,Account Deleted,Nil,Nil,,0,0,0,1,Nil,FALSE,7741,Nil
7742,NIL,NIL,Mid Ulster Council,Nil,Nil,,0,0,0,1,Nil,FALSE,7742,Nil
7743,NIL,NIL,Croots Farm Shop,Nil,Nil,,0,145.54,0,1,Nil,FALSE,7743,Nil
775,NIL,NIL,NCO-GB,Nil,Nil,,0,4864.88,0,3,Nil,FALSE,775,Nil
7754,NIL,NIL,The Young Wild Brave Variety Show,Nil,Nil,,0,28.71,0,1,Nil,FALSE,7754,Nil
7756,NIL,Tier 1,Loving Presence,Nil,Tier 5,,0,12.29,0,1,Nil,FALSE,7756,Nil
7761,NIL,Tier 2,Going for Old,Nil,Free,,0,0,0,3,Nil,FALSE,7761,Nil
7763,NIL,Tier 2,Sonning PTA 100 Club,Nil,Tier 5,,0,55.37,0,2,Nil,FALSE,7763,Nil
777,NIL,NIL,Alison Lloyd,Nil,Nil,,0,37.12,0,1,Nil,FALSE,777,Nil
7771,NIL,NIL,Lepra,Nil,Nil,,0,0,0,2,Nil,FALSE,7771,Nil
7774,NIL,NIL,Sally Reid,Nil,Nil,,0,47.67,0,1,Nil,FALSE,7774,Nil
7779,NIL,NIL,SPGS UIV Parent Drinks,Nil,Nil,,0,81.67,0,1,Nil,FALSE,7779,Nil
7783,NIL,NIL,VBfunctionbar,Nil,Nil,,0,53.58,0,1,Nil,FALSE,7783,Nil
7784,NIL,NIL,Search4venues,Nil,Nil,,0,0,0,1,Nil,FALSE,7784,Nil
7786,NIL,NIL,Space for Nature,Nil,Nil,,0,145.42,0,1,Nil,FALSE,7786,Nil
7790,NIL,NIL,Chorley Help the Homeless,Nil,Nil,,0,40.33,0,1,Nil,FALSE,7790,Nil
7791,NIL,NIL,Kitebrook Preparatory School,Nil,Nil,,0,0,9,2,Nil,FALSE,7791,Nil
7792,NIL,NIL,West Buckland Activities,Nil,Nil,,0,197.71,0,2,Nil,FALSE,7792,Nil
7798,NIL,NIL,Abraham Trevilla,Nil,Nil,,0,30.75,0,1,Nil,FALSE,7798,Nil
7799,NIL,Tier 3,West Buckland School,Nil,Tier 4,,0,170.9,0,1,Nil,FALSE,7799,Nil
78,NIL,NIL,Account Deleted,Nil,Nil,,0,1619.32,0,7,Nil,FALSE,78,Nil
7800,NIL,NIL,WYD team,Nil,Nil,,0,21.75,0,1,Nil,FALSE,7800,Nil
7804,NIL,NIL,Herefordshire Samaritans,Nil,Nil,,0,97.75,0,1,Nil,FALSE,7804,Nil
7806,NIL,NIL,Hull Judo Club,Nil,Nil,,0,159.63,0,1,Nil,FALSE,7806,Nil
781,NIL,NIL,WMP Mobility,Nil,Nil,,0,0,0,1,Nil,FALSE,781,Nil
7812,NIL,NIL,Women's Health and Well-being Conference,Nil,Nil,,0,110.54,0,1,Nil,FALSE,7812,Nil
7814,NIL,NIL,Sharpe,Nil,Nil,,0,0,0,1,Nil,FALSE,7814,Nil
782,NIL,NIL,Bratton Jubilee Players,Nil,Nil,,0,14.22,0,1,Nil,FALSE,782,Nil
7821,NIL,NIL,Giggleswick School,Nil,Nil,,0,0,0,1,Nil,FALSE,7821,Nil
7822,NIL,NIL,...listen to the rhythm of your soul 💜,Nil,Nil,,0,2.25,0,1,Nil,FALSE,7822,Nil
7823,NIL,NIL,The Awakening,Nil,Nil,,0,309.96,0,1,Nil,FALSE,7823,Nil
7824,NIL,NIL,Mrs phred field,Nil,Nil,,0,24.83,0,1,Nil,FALSE,7824,Nil
7825,NIL,NIL,SJ Pubs & Bars Ltd,Nil,Nil,,0,20.83,0,1,Nil,FALSE,7825,Nil
7828,NIL,NIL,Wrekin Old Hall Trust,Nil,Nil,,0,0,0,1,Nil,FALSE,7828,Nil
7829,NIL,NIL,Padworth Village Hall,Nil,Nil,,0,7.67,0,1,Nil,FALSE,7829,Nil
7830,NIL,Tier 1,Francis Scott Charity Trust,Nil,Free,,0,0,0,2,Nil,FALSE,7830,Nil
7837,NIL,NIL,Association of Iranian Human Rights & Allies,Nil,Nil,,0,776.88,0,1,Nil,FALSE,7837,Nil
7838,NIL,NIL,Matrix IT,Nil,Nil,,0,41.75,0,1,Nil,FALSE,7838,Nil
784,NIL,NIL,SOEL CONNECT,Nil,Nil,,0,89.03,0,2,Nil,FALSE,784,Nil
7840,NIL,NIL,Amnesty Sheffield,Nil,Nil,,0,0.96,0,1,Nil,FALSE,7840,Nil
7847,NIL,NIL,MichaelDPineUK,Nil,Nil,,0,0,0,1,Nil,FALSE,7847,Nil
785,NIL,NIL,Young Musicians' Concert,Nil,Nil,,0,25.97,0,2,Nil,FALSE,785,Nil
7850,NIL,Tier 2,Account Deleted,Nil,Tier 5,,0,196.23,0,2,Nil,FALSE,7850,Nil
7851,NIL,NIL,Uniform Pop up Shop,Nil,Nil,,0,0,0,1,Nil,FALSE,7851,Nil
7853,NIL,NIL,Ninah de Ruijter,Nil,Nil,,0,0,0,2,Nil,FALSE,7853,Nil
7855,NIL,NIL,HT Event,Nil,Nil,,0,59.67,0,1,Nil,FALSE,7855,Nil
7858,NIL,NIL,Beetlebank Farm,Nil,Nil,,0,0,0,1,Nil,FALSE,7858,Nil
7859,NIL,NIL,Tree Buds,Nil,Nil,,0,161.63,0,1,Nil,FALSE,7859,Nil
786,NIL,NIL,Jordan Google Login Test UK,Nil,Nil,,0,0,0,1,Nil,FALSE,786,Nil
7861,NIL,NIL,Crosscrake Hub,Nil,Nil,,0,6.42,0,1,Nil,FALSE,7861,Nil
7864,NIL,Tier 3,Bowlhead,Nil,Free,,0,0,0,2,Nil,FALSE,7864,Nil
7867,NIL,NIL,MABY Events,Nil,Nil,,0,15,0,1,Nil,FALSE,7867,Nil
7871,NIL,NIL,MACS EU,Nil,Nil,,0,0,0,1,Nil,FALSE,7871,Nil
7874,NIL,NIL,The Academy Performing Arts,Nil,Nil,,0,73.21,0,1,Nil,FALSE,7874,Nil
7879,NIL,Tier 3,Cwmbran High School,Nil,Tier 4,,0,281.37,0,3,Nil,FALSE,7879,Nil
7883,NIL,NIL,Belthorn Academy,Nil,Nil,,0,0,0,1,Nil,FALSE,7883,Nil
7884,NIL,NIL,Taunton School,Nil,Nil,,0,0,0,2,Nil,FALSE,7884,Nil
7889,NIL,NIL,Borneo Fundraising,Nil,Nil,,0,41.46,0,1,Nil,FALSE,7889,Nil
789,NIL,NIL,Lancaster and District Homeless Action service (LDHAS),Nil,Nil,,0,408.63,0,1,Nil,FALSE,789,Nil
7890,NIL,NIL,Teresa2023,Nil,Nil,,0,0,0,1,Nil,FALSE,7890,Nil
7892,NIL,NIL,Marr Minis,Nil,Nil,,0,0,0,2,Nil,FALSE,7892,Nil
7898,NIL,Tier 3,Brixworth Farming Company,Nil,Free,,0,0,0,2,Nil,FALSE,7898,Nil
79,NIL,NIL,Account Deleted,Nil,Nil,,0,0,0,1,Nil,FALSE,79,Nil
7903,NIL,NIL,Good220,Nil,Nil,,0,170.96,0,1,Nil,FALSE,7903,Nil
7907,NIL,NIL,LEAD Programme,Nil,Nil,,0,19.07,0,1,Nil,FALSE,7907,Nil
7913,NIL,NIL,Elgra,Nil,Nil,,0,0,0,1,Nil,FALSE,7913,Nil
7919,NIL,NIL,Parc Grace Dieu Farm,Nil,Nil,,0,0,0,1,Nil,FALSE,7919,Nil
792,NIL,NIL,Met Office,Nil,Nil,,0,0,0,1,Nil,FALSE,792,Nil
7923,NIL,NIL,Oswestry Show Social,Nil,Nil,,0,67.67,0,1,Nil,FALSE,7923,Nil
7927,NIL,NIL,Kylie Anderson,Nil,Nil,,0,46.71,0,1,Nil,FALSE,7927,Nil
7931,NIL,NIL,LEAD,Nil,Nil,,0,8.71,0,1,Nil,FALSE,7931,Nil
7932,NIL,NIL,LEAD Sponsored Hike,Nil,Nil,,0,41.08,0,1,Nil,FALSE,7932,Nil
7934,NIL,NIL,Rise Up Dance and Performance,Nil,Nil,,0,20.67,0,1,Nil,FALSE,7934,Nil
7935,NIL,NIL,Damon,Nil,Nil,,0,0,0,1,Nil,FALSE,7935,Nil
7938,NIL,NIL,AS Watersports,Nil,Nil,,0,4.38,0,1,Nil,FALSE,7938,Nil
7940,NIL,NIL,Dougie Mac,Nil,Nil,,0,0,0,1,Nil,FALSE,7940,Nil
7941,NIL,NIL,Biyo Limited,Nil,Nil,,0,243.75,0,1,Nil,FALSE,7941,Nil
7944,NIL,Tier 4,Oxenholme Pony Club,Nil,Tier 4,,0,362.52,0,3,Nil,FALSE,7944,Nil
7945,NIL,NIL,Claire Thorpe,Nil,Nil,,0,0.58,0,1,Nil,FALSE,7945,Nil
7946,NIL,NIL,Low Grounds Farm,Nil,Nil,,0,0,0,1,Nil,FALSE,7946,Nil
7949,NIL,NIL,Social Capital Circle,Nil,Nil,,0,6.46,0,1,Nil,FALSE,7949,Nil
7952,NIL,NIL,Marown School Association,Nil,Nil,,0,94.59,0,1,Nil,FALSE,7952,Nil
7954,NIL,NIL,GHA Minis Fixtures,Nil,Nil,,0,0,0,1,Nil,FALSE,7954,Nil
7959,NIL,Tier 2,PM Business Support Services,Nil,Tier 5,,0,123.38,0,3,Nil,FALSE,7959,Nil
7962,NIL,NIL,Account Deleted,Nil,Nil,,0,0,0,1,Nil,FALSE,7962,Nil
7968,NIL,NIL,Spiritual Fest 2023,Nil,Nil,,0,90.29,0,1,Nil,FALSE,7968,Nil
7971,NIL,NIL,Burlish Big Lunch,Nil,Nil,,0,0,0,1,Nil,FALSE,7971,Nil
7975,NIL,NIL,Eid Party 2023,Nil,Nil,,0,20.96,0,1,Nil,FALSE,7975,Nil
7985,NIL,NIL,Ryan E-COM,Nil,Nil,,0,0.96,0,1,Nil,FALSE,7985,Nil
7987,NIL,Tier 2,Warminster School,Nil,Tier 5,,0,219.54,0,2,Nil,FALSE,7987,Nil
7989,NIL,NIL,RC&HX Prom Committee,Nil,Nil,,0,436.38,0,1,Nil,FALSE,7989,Nil
799,NIL,NIL,Nelson,Nil,Nil,,0,0,0,2,Nil,FALSE,799,Nil
7995,NIL,Tier 4,Our Dementia Choir,Nil,Tier 4,,0,668.42,0,2,Nil,FALSE,7995,Nil
7996,NIL,NIL,Floating Art,Nil,Nil,,0,1.25,0,1,Nil,FALSE,7996,Nil
7999,NIL,NIL,Kara Tooley,Nil,Nil,,0,113.83,0,1,Nil,FALSE,7999,Nil
8,NIL,NIL,Cranbrook School SYDNEY,Nil,Nil,,0,127.33,0,2,Nil,FALSE,8,Nil
80,NIL,NIL,Lakes Supertours,Nil,Nil,,0,222.96,0,1,Nil,FALSE,80,Nil
8001,NIL,NIL,No7 Coaching,Nil,Nil,,0,19.38,0,1,Nil,FALSE,8001,Nil
8006,NIL,NIL,New Dynamic Choir,Nil,Nil,,0,13,0,1,Nil,FALSE,8006,Nil
8008,NIL,Tier 3,Friends of Mayfield,Nil,Tier 5,,0,177.77,0,2,Nil,FALSE,8008,Nil
801,NIL,NIL,Account Deleted,Nil,Nil,,0,0,0,1,Nil,FALSE,801,Nil
8012,NIL,NIL,The Slow Farming Company Limited,Nil,Nil,,0,0,0,1,Nil,FALSE,8012,Nil
8019,NIL,NIL,Bignor Farms,Nil,Nil,,0,0,0,1,Nil,FALSE,8019,Nil
802,NIL,NIL,FDMB North West,Nil,Nil,,0,98.39,0,1,Nil,FALSE,802,Nil
8021,NIL,NIL,Friends Of Christ's College,Nil,Nil,,0,55.13,0,1,Nil,FALSE,8021,Nil
8025,NIL,NIL,Gresley Male Voice Choir,Nil,Nil,,0,1.08,0,1,Nil,FALSE,8025,Nil
803,NIL,NIL,FDMB North West,Nil,Nil,,0,0,0,1,Nil,FALSE,803,Nil
8036,NIL,NIL,Rachel How,Nil,Nil,,0,26.71,0,1,Nil,FALSE,8036,Nil
8039,NIL,NIL,Sarah Bristow,Nil,Nil,,0,4.25,0,1,Nil,FALSE,8039,Nil
8045,NIL,Tier 1,Lady Barn House,Nil,Free,,0,0,0,1,Nil,FALSE,8045,Nil
8049,NIL,NIL,The Rotary Club of Dover,Nil,Nil,,0,14.88,0,1,Nil,FALSE,8049,Nil
805,NIL,NIL,Downtown in Business,Nil,Nil,,0,16.5,0,2,Nil,FALSE,805,Nil
8050,NIL,Tier 4,Mill Hill School Pre-Season Hockey and Rugby Camps,Nil,Tier 3,,0,1245.5,0,2,Nil,FALSE,8050,Nil
8055,NIL,NIL,AHODGSON,Nil,Nil,,0,61.5,0,1,Nil,FALSE,8055,Nil
806,NIL,NIL,Sing for Pleasure - Summer School Concert Series,Nil,Nil,,0,0,0,1,Nil,FALSE,806,Nil
8062,NIL,Tier 1,s norgrove,Nil,Tier 5,,0,12.5,0,2,Nil,FALSE,8062,Nil
8067,NIL,NIL,Millfield Admissions,Nil,Nil,,0,0,0,1,Nil,FALSE,8067,Nil
8071,NIL,NIL,Kingston Grammar School (Development),Nil,Nil,,0,61.96,0,1,Nil,FALSE,8071,Nil
8072,NIL,Tier 2,Old Marians Association,Nil,Tier 5,,0,69.79,0,2,Nil,FALSE,8072,Nil
8088,NIL,NIL,Horse Play Adventures,Nil,Nil,,0,5.13,0,1,Nil,FALSE,8088,Nil
8089,NIL,NIL,Merrivale Farm,Nil,Nil,,0,0,0,1,Nil,FALSE,8089,Nil
809,NIL,NIL,Age UK Exeter,Nil,Nil,,0,0,0,1,Nil,FALSE,809,Nil
8093,NIL,NIL,University of Salford,Nil,Nil,,0,0,0,1,Nil,FALSE,8093,Nil
810,NIL,NIL,Mangala Holland,Nil,Nil,,0,16.5,0,1,Nil,FALSE,810,Nil
8100,NIL,NIL,Cheapside PTA,Nil,Nil,,0,30.72,0,1,Nil,FALSE,8100,Nil
8106,NIL,NIL,International Lawyers Association,Nil,Nil,,0,0,0,1,Nil,FALSE,8106,Nil
8107,NIL,NIL,Account Deleted,Nil,Nil,,0,0,0,1,Nil,FALSE,8107,Nil
8108,NIL,NIL,Friends of Vinehall,Nil,Nil,,0,38.71,0,2,Nil,FALSE,8108,Nil
8109,NIL,Tier 2,Laura Symmons,Nil,Tier 5,,0,27.21,0,2,Nil,FALSE,8109,Nil
8111,NIL,NIL,Bridge Farm Horticulture,Nil,Nil,,0,0,0,1,Nil,FALSE,8111,Nil
8117,NIL,NIL,St Davids Penknife Club,Nil,Nil,,0,89.12,0,1,Nil,FALSE,8117,Nil
8118,NIL,NIL,Ss&s,Nil,Nil,,0,17.42,0,1,Nil,FALSE,8118,Nil
812,NIL,NIL,THE MINDFULNESS HUB LTD,Nil,Nil,,0,94.58,0,2,Nil,FALSE,812,Nil
8121,NIL,NIL,Wise Up Workshops CIC,Nil,Nil,,0,30.83,0,1,Nil,FALSE,8121,Nil
8123,NIL,NIL,Youth Presence,Nil,Nil,,0,40.34,0,1,Nil,FALSE,8123,Nil
8127,NIL,NIL,Common Ground Scotland,Nil,Nil,,0,0,0,1,Nil,FALSE,8127,Nil
8129,NIL,NIL,You Can't Sit With Us,Nil,Nil,,0,11.5,0,1,Nil,FALSE,8129,Nil
8138,NIL,Tier 2,Bangor Indian and Friends Association,Nil,Tier 5,,0,205.83,0,2,Nil,FALSE,8138,Nil
814,NIL,NIL,Clayesmore Prep School,Nil,Nil,,0,217.86,0,3,Nil,FALSE,814,Nil
8146,NIL,NIL,Bristol City Panthers,Nil,Nil,,0,28.67,0,1,Nil,FALSE,8146,Nil
8154,NIL,NIL,A-Z Networking,Nil,Nil,,0,5.67,0,1,Nil,FALSE,8154,Nil
8156,NIL,NIL,Sonje Jones Design Team Ltd.,Nil,Nil,,0,80.17,0,2,Nil,FALSE,8156,Nil
8158,NIL,NIL,Animal Antiks,Nil,Nil,,0,0,0,1,Nil,FALSE,8158,Nil
816,NIL,NIL,Blackburn with Darwen Hive Business Network,Nil,Nil,,0,21.58,0,3,Nil,FALSE,816,Nil
8161,NIL,NIL,Chelsey Tye Events,Nil,Nil,,0,0.53,0,1,Nil,FALSE,8161,Nil
8162,NIL,NIL,deans farms ltd,Nil,Nil,,0,0,0,1,Nil,FALSE,8162,Nil
8163,NIL,NIL,Rhinos Events,Nil,Nil,,0,71.5,0,1,Nil,FALSE,8163,Nil
8169,NIL,NIL,Kshetra Dance Company,Nil,Nil,,0,115.4,0,1,Nil,FALSE,8169,Nil
8170,NIL,Tier 1,Galloways Society for The Blind,Nil,Tier 5,,0,7.58,0,2,Nil,FALSE,8170,Nil
8171,NIL,Tier 2,Account Deleted,Nil,Tier 5,,0,202.71,0,2,Nil,FALSE,8171,Nil
8172,NIL,Tier 4,Elchies Farm,Nil,Tier 4,,0,152.96,0,3,Nil,FALSE,8172,Nil
8177,NIL,NIL,Kimberley Film Fest,Nil,Nil,,0,101.23,0,1,Nil,FALSE,8177,Nil
8179,NIL,NIL,KEHS,Nil,Nil,,0,32.5,0,1,Nil,FALSE,8179,Nil
8181,NIL,NIL,Annie B,Nil,Nil,,0,9.63,0,1,Nil,FALSE,8181,Nil
